date_posted;price;city;subregion;region;state;post_text;posts_scraped_on
2022-03-04T04:42:41-0600;40.0;no city found;no subregion found;kansascity;Missouri;\n\n\n\n\nHello, I'm so glad you're checking out my posting! I am a tutor in STEM fields (math, chemistry and physics) and would be happy to help with:\n\nAlgebra\nTrigonometry\nGeometry\nPrecalculus\nCalculus 1, 2, and 3\nBusiness Calc\nDifferential Equations\nCollege Algebra\nMath on the SAT, ACT or other standardized tests\n\nChemistry 1\nChemistry 2\n\nPhysics (essentially all classes including college)\n\nAP, honors, IB, college, professional and other situations!\n\n\n\nI obtained a graduate degree in Applied Physics (graduating with high academic honors) and have taught entire classes for students wanting to obtain the best in these subjects. I also have experience as a teaching assistant so I can provide the best support for your needs. Teaching is my thing!\n\nI have been teaching for around a decade and have used this experience to gain a great understanding of all of the classes and subjects that I teach, as well as becoming an expert in knowing how students learn, where they tend to have the most difficulty, and what hold ups they'll encounter. I'll work with you on whatever is the most important for you, including preparing for tests, homework, quizzes, catching up on missed class or material, and even teaching entire sections or classes if necessary. Independent study available!\n\nI offer both online and standard meeting formats for local students. My online students (most of my teaching!) do exceptionally well learning face to face on our video conferences where I can show my writing full screen (my camera is directly on my board), demonstrate principles and concepts with various unique digital representations and programs, and even share materials for the benefit of the student. I have been using this method for half a decade now with great success and even started this way! We can find a strategy that meets your needs.\n\nI don't require any commitment to future meetings, unlike the bulk tutoring entities, and I can accommodate meeting times on all 7 days of the week! My schedule is relatively available for students needing to find a time so that they can get their ideal meeting situation. My students are very determined to succeed and usually have very good grades overall, wanting only the best in their classes. I can help you meet your goals for succeeding in school or independent study. \n\nI use a fee structure that is simple and easy, charging on a per-hour basis, with the same hourly rate ($60 per hr.) for all subjects above, except for geometry and some non-standard classes, which are $20 higher. This is an extremely low rate for my experience and knowledge levels, but I prioritize staying away from tutoring companies so I can do things right!\n\nI would love to hear from you! Please contact me via email here, or via text/call at my listed number, for a quick reply, I'm excited to work with you. Thanks!\n;2022-03-05
2022-02-18T08:22:15-0600;40.0;Kansas City Metropolitan Area;no subregion found;kansascity;Missouri;\n\n\n\n\nWith 10 + years of Tutoring experience, both in person and online, your child’s time with me will be worth it. I bring care, compassion, and a desire to provide your child with an environment of routine and consistency, to allow them to focus on their learning.\n\nAs a Special Education Teacher working with students one-on-one is my specialty, whether I am working with students with special needs or students in the general education setting.\n\nMy rate is comparable to the industry at $45.00 in person (your chosen location) and $35.00 per hour online.\n\nIn person available to serve in the following counties: MO Jackson, Clay, Platte, KS Wyandotte, Johnson.\n\nLook forward to hearing from you.\n    ;2022-03-05
2022-02-26T17:39:18-0800;25.0;Las Vegas;no subregion found;lasvegas;Nevada;\n\n\n\n\nI specialize in remediation. I will get your child up to grade level functioning and beyond. Avoid COVID based school closure destruction of your child's ability to do mathematics. I am a Certified Teacher in Social Studies and Special Education. Also Highly Qualified in Middle School Mathematics. I am a specialist in the learning process and diagnosing specific learning disabilities. Guaranteed results. Begin the next grade level to give your child an advantage over peers, or review the previous year to avoid regression. I have been doing this for over 20 years. I know what I am doing. I know how to teach. My students who participated in class always showed improvement. $25 an hour or we can negotiate, I am open to providing services to people experiencing money troubles. Reasonable. If you have your child in Sylvan, Mathnasium or other tutoring sessions, I will meet their prices. I hold teaching licenses in the States of New York and Nevada. I am familiar with the curriculum. I have over 200 college credits. I come to you. or we meet at library. I am available 24 hours a day, 7 days a week. References available.\n;2022-03-05
2022-02-19T00:13:03-0800;30.0;West Charleston Library;no subregion found;lasvegas;Nevada;"\n\n\n\n\nHi, my name is Art.\n\nI've been successfully tutoring Math in Clark County for the last 15 years, and hold a B.S. in ENGINEERING from Michigan State University (Oakland University campus).\n\nIn my 20 years as an Engineer, I've worked for Apple Computer, Toshiba America, and Lucent Technologies. My background has allowed me to become certified in the subjects I specialize in which are: Pre-Algebra, Algebra 1, Algebra 2, Geometry, Trigonometry, and Test Prep for SAT Math, ACT Math, ACCUPLACER, ASVAB, GED, ISEE, and Math Proficiency.  I can also help you with Math 93, 95, 96, and 120.  If you need help with Excel or MS Windows, I can help you there too.\n\nWhen it comes to my students, I am patient, understanding, and compassionate. I'm comfortable tutoring students from 4th Grade to Adult Learner, and enjoy teaching one on one.\n\n\nBelow are testimonials from some of my previous students, starting with Viviana, a High School Senior from Las Vegas, NV, who says:\n\n""GREAT TEACHER!""\n\n""I've been preparing for the Nevada High School Math Proficiency Exam for the last month, and Art has been my tutor.  In the 20 hours or so we've worked together, I found Art to be patient, knowledgeable, and prepared.  He also recommended a book on the Math Proficiency Exam that's not only been a great help to me during tutoring sessions, but also a useful tool in generating homework assignments.  \n\nWhenever I have a question, I don't hesitate to ask.  This is because Art doesn't ridicule me like some of the teachers at school do.  He just works with me until I get it!  I like that!  He's also flexible on the format of the session.  He lets me decide what to work on based on where I feel I need help, yet utilizes the book as a guideline. This combination makes for enjoyable and productive tutoring sessions.  Art makes it fun, and gets the job done!  If you're looking for a tutor to help you pass the Nevada Math Proficiency Exam, Art is the one for you!  I highly recommend him!""\n\n\n- Lisa - Parent from Las Vegas, NV says:\n\n""WE HAVE NOTHING BUT PRAISE FOR WHAT ART HAS DONE FOR OUR SON!""\n\n""We had used every resource available, to help our son pass the Nevada High School Math Proficiency Exam.  This was the last piece he needed in order to receive his diploma.  Then, we found Art.  What a blessing.  Our son had always struggled with math.  From the first day Art started working with him, we could see a difference.  Our son came home with a new found excitement saying ""I think I am going to be able to do this!  Art explains things in a way that I can understand.""  In the four months Art worked with him, he took him from having trouble with elementary math concepts to being able to pass the Math Proficiency Exam.  Art has a system that works.  He has knowledge, patience and understands how to tap into what works for each individual.  We have nothing but praise for what he has done for our son!"" \n\n\n- AJ - Senior at Bonanza High School from Las Vegas, NV, preparing for the Math Proficiency Exam, says:\n\n""BETTER THAN ANY OF MY MATH TEACHERS AT SCHOOL!""\n\n""Art has been my tutor for the last month as I prepare for the Nevada Math Proficiency Exam.  In that time, I've learned many basic math concepts foreign to me prior to tutoring.  Art not only teaches better than any of my previous teachers, but he now has my math teacher puzzled as to how I was able to make such a dramatic improvement in such a short period of time.  My teacher was in such disbelief, he created a test for me to do in front of him, consisting of a variety of math problems, so that he could see whether I really knew how to do them.  When I was able to get the correct answers to all of them, AND show my work, AND do them quickly, he was totally blown away!  Art uses tried and true ""old school"" methods of solving math problems, rather than some of the new methods taught in school today that take much longer and are much more difficult to understand.  As a result, it appears that I'm going to pass the math proficiency exam. Art is patient, resourceful, and knows how to teach in a way that I can understand.  I highly recommend him!""\n\n\n- Terri - Parent from Las Vegas, NV, says:\n\n""ART IS A TRUE PROFESSIONAL, THOROUGH, AND EASY TO WORK WITH!""\n\n""As a former PTA President and Girl Scout Troop Leader, I've had many parents ask for my assistance in finding tutoring help for their children.  When it came time for my daughter, I had a hard time finding someone until we met Art.  Art teaches to the individual's ability, while pushing them to stretch at the same time.  He understands the learning process and teaches in a way that works for my child.  Art has been working with my 13 year old daughter for about 3 months now.  Prior to tutoring with him, my daughter was receiving below standard grades.  Immediately after our first session, her test scores improved, and she is now receiving above standard grades on both homework and tests.  The time we spend weekly with Art has more than proven he has made a difference for us!""\n\n\n- Bree - 23 year old college student from Las Vegas, NV, says:\n\n""DEFINITELY WORTH EVERY PENNY!""\n\n""I have struggled with math my entire life and never really understood anything but basic math. I started tutoring with Art in preparation for my placement test, and after the first class, I left feeling so happy, because I actually learned something I'd never been taught before! I felt so smart, and he made it so simple to understand! The program he uses is great, whether you're in grade school or college. It teaches you everything, step by step, and Art is great at breaking down what you don't understand, without making you feel stupid for asking how to do it 5 different times. He is very patient.  I would definitely recommend him to anyone looking to excel in math, prepare for a math test, or even just to brush up on what you learned years ago. He's definitely worth every penny! Thank you Art for all your help!""\n\n\n- Gabor - Parent from Las Vegas, NV says:\n\n""GREAT TUTOR.  GOOD WITH KIDS!""\n\n""I'm glad I found Art. It's a jungle out there, so it's good to have someone like Art to tutor my 7 year old son, and 11 year old daughter in Elementary Math skills.""\n\n\n- Jason - 20 year old student from Las Vegas, NV, preparing for his Math Proficiency Exam, says:\n\n""BETTER THAN ALL THE OTHER TUTORS I'VE HAD!""\n\n""When I read books on math, I don't get it.  When Art teaches it, I get it.  Prior to tutoring, I took the Math Proficiency Exam several times, but always scored below 200.  After 5 months of tutoring with Art, I passed the test with a score of 281!  I highly recommend him!"" \n\n\n-Alex - High School Sophomore from Las Vegas, NV, preparing for her Algebra 2 class for next semester says:\n\n""I CAN'T BELIEVE IT!""\n\n""I learned more about factoring and solving quadratic equations in my first 2 hours with Art, than I learned in my entire 9th grade math class!  After years of struggling with Math, Art has shown me that I really CAN understand it and ultimately CAN solve even the most difficult types of problems.  My fears and lack of confidence in math are gone forever!  Thank you, Art!""\n\n\n- Aaron - Parent from Las Vegas, NV says:\n\n""AFTER ONLY ONE LESSON, ALREADY SEEING A CHANGE!""\n\n""I've tried for a long time to get my daughter into math. But she hates it more than anything and it seems like she may have a hard time learning it from me. She's in her senior year, so it's imperative she pass all of her math classes, especially the Nevada Math Proficiency Exam.  This is why I knew I had to get a tutor.  And I'm glad I did!\n\nAfter one lesson with Art, my daughter is already talking about what she's learned, which is completely different than usual. She likes how he teaches. She says he's very knowledgeable and understanding about different speeds of learning. She's already looking forward to the next lesson. This is what I was looking for, and Art made it happen! He made a great first impression, which I think is everything to a teenager and who they're learning from.""\n\n\n- Erika - Parent from Las Vegas, NV says:  \n\n""GREAT MATH TUTOR!""\n\n""Art is very knowledgeable and helpful. He tutored my 7th grade son in ISEE test prep, in both the Math Achievement and Quantitative Reasoning test sections, and helped tremendously to break down the steps and make it easy to understand. I highly recommend him!""\n\n\n- Dia - Parent from Las Vegas, NV says:\n\n""AMAZING!""\n\n""Prior to tutoring with Art, my 14 year old son was failing Algebra 1. Under Art's tutelage, after three 2-hour sessions, over 3 weekends, my son received a 96% on his next math exam.  One of my neighbor's sons, in the same Algebra class, was tutored simultaneously with my son during the same 3 week period. Prior to Art's tutoring, he had a D in the class. Under Art's tutelage, he received a 98% on the same exam.   The two boys received the 2 highest scores in the class!  I highly recommend him!""\n\n\n- Gary - Parent from Summerlin (Las Vegas), NV says:\n\n""I WHOLE-HEARTEDLY ENDORSE ART AS OUR TUTOR!""  \n\n""Art has helped our 15 year old son understand and grow in confidence in both Math and Computer Literacy.  Art is a professional who has great patience and kindness.  I hardly think you could do better in finding a tutor for yourself or your family.""\n\n\n- Imani - High School Senior from Las Vegas, NV says:\n\n""UNBELIEVABLE!""\n\n""Art makes Math fun and easy to learn, cutting out all the unnecessary stuff!!!  In less than 4 hours of tutoring in one weekend, I was able to pass the Nevada Math Proficiency Exam! Prior to that, I'd been struggling for weeks!  Thank you, Art!""\n\n\n- Morgan - High School Senior from Las Vegas, NV says:\n\n""FANTASTIC!""\n\n""Art makes me feel comfortable in the way he teaches.  I don't feel intimidated, and I can ask questions freely without fear of being criticized.  He's also very knowledgeable.  In less than 22 hours of test prep for the Math Proficiency Exam, over a period of 6 weeks, I went from a failing score of 199 to a passing score of 262!  I have recommended him to 3 of my friends at school and they're excited about the possibility of starting with Art as early as next week!  For the longest time, I lacked confidence, and had a fear of not graduating.  Now, that fear is gone.  Art made it happen.  I highly recommend him!""\n\n\n- Jenah - 7th grade student from Las Vegas, NV says:\n\n""I LOVE MATH NOW!""\n\n ""I used to really hate it!  But Art helped me raise my letter grade from a D to a B in 6 weeks!  I love it!""\n\n\n- Mindy - Adult Learner from Henderson, NV says:\n\n""AWESOME!!!"" \n\n""Art has helped me so much in such a short period of time in preparing for the math portion of the HESI nursing entrance exam.  He is patient, explains things in detail, and helps work out the math problems. After 6 weeks of tutoring with Art, I received an 86% on my entrance exam!  The next semester I took Algebra 1 and got an A!  I highly recommend him!""\n\n\nTim - Parent from Henderson, NV says:\n\n""KNOWLEDGABLE AND PROFESSIONAL ASVAB TUTOR!\n\nArt is a great teacher. He's helping my son grasp the concept of MATHEMATICS. It has only been three sessions and I can really see a difference. The decision to hire Art as a tutor was the right one. A few more sessions will really make the difference.  I highly recommend him!""\n\n\n- Tyrone - Parent from Las Vegas, NV says:\n\n""ASVAB EXPERT, ESPECIALLY THE MATH SECTIONS!""\n\n""I just wanted to reach out to you and thank you for the hard work that you put in with LeeQuan.  He graduated from boot camp last Thursday, and was accepted into the Cyber Security program.  We are all so very proud of him and are extremely optimistic about his future. Your contribution was huge!  He passed his ASVAB with a sufficient score to qualify for a number of potentially lucrative jobs.  I am personally very thankful, and I can tell you that my mother, who is in heaven, would be deeply grateful.  All she ever wanted was for this kid to make something good out of himself.  You have certainly helped to make that happen!"" \n\n\n-Katie - Parent from Las Vegas, NV says:\n\nGREAT ASVAB TEST PREP!\n\n""Art did a great job helping my son get ready for the Mathematics Knowledge and Arithmetic Reasoning portions of the ASVAB test. They did tutoring twice a week for a month and it really helped my son feel prepared and ready.""\n\n\n- Colt - High School Senior from Las Vegas, NV says:\n\n""YOU'RE IN GOOD HANDS WITH ART!""\n\n""I'm a senior at Liberty High School, trying to pass the Math Proficiency Exam.  After my first lesson with Art, I went home with so much knowledge!  Having someone walk through it with you step-by-step, makes it much easier to learn.  Out of my 12 years of schooling, and many teachers I've had, Art is the best one of all!  If you need help with math, Art is the tutor for you!""\n\n\n- Dejanae - High School Junior from Las Vegas, NV, says: \n\n""CAN YOU JUST BE MY TEACHER?""\n\n""After only 8 hours of tutoring with Art over a period of 1 month, I was able to pass the Nevada Math Proficiency Exam with a score of 298!  Prior to tutoring, I had been receiving scores below 230!  I wish Art had been my teacher all along.  He breaks things down and explains them in a way that I can understand!""\n\n\nLessons are typically held at the West Charleston Library, located at 6301 West Charleston Blvd, 89146, next to the CSN Campus, at the corner of Community College Drive and West Charleston Blvd, across from Denny's.  \n\nRATE:\n$30/HR.  2 hour minimum.\n\nPayment is due by the end of the session.  Cash, Zelle, or Check accepted.\n\nPlease contact me at 702-249-1174 to discuss your tutoring needs, and set up an appointment today!\n\n";2022-03-05
2022-03-03T00:31:23-0800;40.0;Las Vegas Pahrump;no subregion found;lasvegas;Nevada;\n\n\n\n\nI am a one-on-one tutor that helps your child in school.\nIf your elementary child (K-3rd grade) is in need of an experienced tutor, look no further. I was an elementary teacher for 25 years. I have 2 Masters degrees in Education. One in Elementary Education and the other in Advanced Teaching and Leadership with a specialization in TESOL (Teaching English to Speakers of Other Languages). I believe all students can learn. It is important to target each individual student's learning style in order for them to reach their potential. I will help your child in any area of need - reading, writing, math, etc.\nI provide all materials for our sessions and I use a variety of learning strategies to engage your child (games, books, hands-on math materials, etc.).\n\nService area: West Las Vegas ONLY\n$40.00 per hour - Masks required\n\n702-292-0431 *No Texting it is important that I speak with you to get the information on what your child needs, so I can help him/her achieve. If you don't have the time to call and speak with me, then tutoring with me may not be the right option for you and your child.\n;2022-03-05
2022-02-05T13:55:00-0800;30.0;Las Vegas, Henderson;no subregion found;lasvegas;Nevada;\n\n\n\n\nHaving problems with Algebra, Trigonometry, Calculus, Geometry or any other topic in Math.....\n\nContact SK @ 702-328-6062, sunilkhattar@yahoo.com\n\nTeaching Grades 5 to 12\n\nMATH Tutor has over 30 years of experience and First Class FREE !!! MATH Tutor still teaching in CCSD !!!\n\nRate - $25 per hour thereafter.\n\nTuition in Silverado area.\n-----------------------------------------------------------------------------------\nPlanning for SAT..!!! Need help...\n\nSAT classes starting @ $35 per hour (No FREE class)\n;2022-03-05
2022-02-16T22:01:46-0800;20.0;no city found;no subregion found;lasvegas;Nevada;\n\n\n\n\n10+ years experience assisting youth with current math teachings and understanding. The new method of learning mathematics, by the public schools’ standard, is not only confusing but also frustrating for most parents. Please allow me to help and bridge the gap. I can tutor your child virtually or in a public/secure environment for 1-3 hours each day after school. Email or text for specific scheduling. $20/hour.\n;2022-03-05
2022-02-21T18:08:06-0800;;Reno;no subregion found;reno;Nevada;\n\n\n\n\nAre you in need of a tutor for your child?! Look no more! I am a private reading and math tutor for elementary and middle school students and have been teaching in-home throughout my college career. Students and parents love me because I am reliable, punctual, and charming. Most of my students have shown high success rates and grades within the first couple of months under my tutelage. I also specialize in preparing students for their midterms and final exams. I charge $50 an hour, $45 for 45 minutes, and $30 for half an hour. I teach at my home, in your home, and zoom lessons. For an additional $20, I can drive to your home as long as it is within the Washoe County School district. Serious inquires only.  \n\nAll the best, \n\nMaddy\n    ;2022-03-05
2022-02-03T10:49:39-0800;40.0;Sparks;no subregion found;reno;Nevada;\n\n\n\n\nCertified Math/Science Tutor\n\nI am a certified ITTCP tutor who has worked as such for several years both for a tutoring company and privately. I have tutored at levels ranging from elementary to college. I have a B.S in Physics and now work as a full time Software Developer. Outside of work, I have a huge passion for sharing my love for math and science! I focus on accelerated skill acquisition and alternative learning technique tailored to the individual. I am willing to work on homework and studying techniques as well as test preparation, and I am available all days of the week.\n\nFocuses: algebra, geometry, trigonometry, calculus (AB/BC and vector), linear algebra, complex analysis, differential equations, mechanics, planetary sciences, astronomy and various programming languages, but I am open to other sciences and subjects as well\n\nMy rate varies between $25-$55 depending on location/ level.\n\nResume available upon request.\nPlease email me for more information!\n\nThank you\n    ;2022-03-05
2022-02-27T15:40:02-0500;80.0;Hunterdon County, Nj;no subregion found;centralnj;New Jersey;\n\n\n\n\nI am a licensed teacher in NJ and IL, with a standard certificate in physics and a B.S. in Physics and Education. I have been teaching and tutoring in New Jersey for the last five years. I provide homework help and tutoring for students in physics, physical science, and math (pre-algebra thru Calculus BC). I have a passion for education and helping students learn difficult subjects, and my style has always been focused on identifying and leveraging each student's individual strengths in order to help them build new ones. My well-rounded background helps me connect with students and allows me to customize tips and strategies to help students really learn and improve their grades. I primarily drive to my client's homes for sessions, but I'm also amenable to tutoring virtually if preferred.\n\nThe subjects I tutor include but are not limited to:\nPre-Algebra\nAlgebra 1\nAlgebra 2\nGeometry\nPre-Calc\nCalculus 1 (AB)\nCalculus 1-2 (BC)\nAll Levels of Physics\nMost physical science courses\n\nMy rate is $80/hr for most sessions, but is variable based on driving distance, time of day, and subject. Please contact me by email at j.crouch.1908@gmail.com if you are interested or have questions. Please include the grade level, subject area, and times/days that you're interested in getting support for. If you are comfortable, you can also include the town  that you're in so that I can provide an accurate hourly rate.\n    ;2022-03-05
2022-02-19T22:53:54-0500;50.0;Online;no subregion found;centralnj;New Jersey;\n\n\n\n\nHi! My name is Sammy, and I do Math! (and computer science)\n\nContact: inflectionpointtutor@yahoo.com\n\nThe details:\n- I teach High School and College Math, anything from Geometry through Complex Analysis\n- Online only during the pandemic (I live in the Princeton area)\n- Teach evenings and weekends\n- Charge $50/hr\n\nAbout Me:\nLinkedin: https://www.linkedin.com/in/sam-straus-41760369/\nI've been doing math for as long as I can remember. I did math-team in highschool, went to canada/usa mathcamp, studied it in college, and currently work as a software engineer (ok, that's not technically math, but who's counting?).\n\nI started tutoring because I think math is taught badly. Schools get students to memorize formulas or specific problem-types, without stopping to explain *why* they work. Not only is this boring, but it's also harder:\n\nInstead of learning one single technique, you're forced to memorize 50 different formulas that all get at the same idea. Why did you learn the area of a trapezoid, when it's just a rectangle and two triangles? Why did you learn the formulas for sin(a+b) and sin(a-b), when it's the same thing (and you just plug in -b)?\n\nOnce you get past all the boring stuff, each math problem is a little puzzle, and that's what makes it fun. Formulas don't come from thin air, there's a reason why they work. When you understand why these work and where they came from, you build a skillset so that you don't need to memorize, and maybe one day, you can even discover formulas of your own.\n    ;2022-03-05
2022-03-02T05:38:49-0500;100.0;no city found;no subregion found;centralnj;New Jersey;\n\n\n\n\nReady to achieve seemingly impossible SAT scores and unleash your full potential? Expert tutoring will turn your dream scores into reality in just a few in person lessons. You may be just a step away from your reach school.\n\n– Johns Hopkins math graduate with over 17 years tutoring experience.\n– More than 7000 hours of Math tutoring.\n– Unique, adaptive teaching method that is individually tailored to each student’s needs.\n– Extremely patient, trouble shooting skills.\n\nRealize your college goals with one of the most rewarding, life-changing investments you’ll ever make. Email now for your first in person lesson.\n\nLet’s hear from former students and their parents:\n\n“He was a fantastic SAT Math tutor. He was able to help me raise my math score by 70 points to 770 in 10 sessions. He has a knack for explaining concepts and problems so that I could remember and understand where I went wrong.”\n\n“He helped my son improve from C to A in honors math and from 660 to 780 on the math SAT. He is especially good with question and answer, give and take exchanges. He is clearly very strong in all aspects of Mathematics and test taking strategies.”\n\nMaybe you will be our next success story. Email today for your first in person lesson. $100 / 90 minute lesson at your home or library.\n\n;2022-03-05
2022-02-26T15:48:53-0500;30.0;Toms River;no subregion found;jerseyshore;New Jersey;\n\n\n\n\nHello and welcome!  I am a highly qualified experienced teacher for grades Kindergarten-5th grade. I am available to tutor your child in reading, writing, and math during the week and some weekends. If your child is struggling with reading, writing, or math, I incorporate a fun interactive approach to help your child succeed. Students learn through interactive learning games on the iPad, hands-on writing practice using a dry erase board and by reading books that interest them (By Grade Level)  I am only offering 1- 2 hours per day for each student and can only tutor 2-3 students per week, so if you are interested please contact me asap so we can arrange a schedule that is convenient for you and your child. Thank you for your time and consideration. Below you will find my certifications. \n\n*Due to Covid restrictions at the library, I travel to your house and wear a mask. I also disinfect everything after each session.*\n\nCertifications/Awards/Activities: \n	Bachelor of History with Program Distinction/Cum Laude, GPA: 3.79\n	K-5 Elementary Education/Certificate of Eligibility with Advanced Standing\n	5-8 Middle School Language Arts Certificate\n	Dean's List 2007, 2008, 2009, 2010, 2011\n	Ambassador for Richard Stockton College of NJ\n	Math Workshop for 2011 Envisions\n	NWEA Training/ Anti-Bullying Seminar\n	National Council of Mathematics\n	CPR Certified\n\nEducation: Richard Stockton University \n\nReferences: Available Upon Request\n\n\n$30 per hour or\nPackages Available \n(upon request) at a discounted price\n;2022-03-05
2022-03-05T05:42:57-0500;47.5;New Jersey, Nyc;no subregion found;northjersey;New Jersey;\n\n\n\n\nMy name is Andrew, and I have an established tutoring business centered in New Jersey. I currently work as a middle school teacher, but I have been a center director of a tutoring center and a high school teacher in the past. I conduct 1-on-1 lessons through Zoom. Call or text 201 736 1268 if you have any questions, and I can provide you with a easy to use scheduling system that allows us to work together with maximum flexibility but minimum commitment on your end. I plan to be in business for a long time, so I'll be here as long as you need me!\n\nI specialize on helping students who struggle with their calculation abilities. If your child counts on their fingers to solve addition or subtraction problems like 8+7 or 15-9, then this is a sign of a major weakness. This weakness can be fixed, but many times it is not. Students who have this issue will struggle to learn their multiplication table, understand equivalent fractions and reducing fractions, decimal equivalents of unit fractions, and other fundamental skills that are needed to demonstrate math ability in our current school system. I have 8 years of experience working with students to address and strengthen this weakness, which leads to major changes in their calculation fluency, increases their confidence, and leads them to learn independently and catch up with their grade level. \n\nIf your child counts on their fingers, struggles with their multiplication facts, doesn't understand fractions or decimals, wants to get better with exponents, roots, primes, composites, percents, algebra, geometry, word problems, or any other fundamental math skill, I am absolutely your best choice. Call or text 201 736 1268 and lets at least talk about how I might be able to help you. I offer 30 minute sessions for $35 per session, or 60 minute sessions for $60 per session, and I work hard to make sure you get your money's worth. When you start working with me, you gain a committed guide for as long as you need me, and I will make sure you improve, or I will find someone who can help if for some reason I cant.\n\nCall or text 201 736 1268! First 30 minute session is free if you mention this ad.\n;2022-03-05
2022-02-09T21:42:59-0500;30.0;no city found;no subregion found;southjersey;New Jersey;\n\n\n\n\nI’m an experienced math tutor of 5 years. I tutor the following \ncourses/topics: \n\nAlgebra 1\nAlgebra 2\nGeometry\nPrecalculus\nTrigonometry\nCalculus I (+integration and Volumes of Revolution) \nSAT Math\n\nTutoring sessions are by Zoom or in-person if within 25 miles. My rates vary from $30-50/hr depending on the course and time but I’m willing to negotiate. \n\nPlease send an email to make an appointment and I look forward to hearing from you and working with you.\n;2022-03-05
2022-02-23T19:22:23-0500;30.0;Marlton;no subregion found;southjersey;New Jersey;\n\n\n\n\nI have years in tutoring for Math (Prealgebra, Algebra I , II, Geometry, GRE, SAT) and English. At present I am tutoring students for Math/English at Literacy NJ Program. New Jersey fingerprinting and criminal background check - passed and certified.\nMy tutoring style is to always encourage students to think logically and understand what they are doing instead of just learning the “patterns”. I enjoy finding ways to help students really understand the subject matter.\nI tutor  in person or online with a digital pen, digital whiteboard via Zoom. \nHourly fee $30 - payable at time of session.\nJust call or text 215-805-5869 and we can discuss how I can help your child succeed academically.\n;2022-03-05
2022-02-24T20:43:04-0700;25.0;Albuquerque 505-318-4523;no subregion found;albuquerque;New Mexico;\n\n\n\n\nI try to understand your thinking process/capability first while teaching Math and Physics, and I then build a quick curriculum based on your individual needs.\nAmerican high school kids rank #45 in Math and Science in the world. I understand the flaws of teaching in American high schools. I don't know any magic tricks that will make you learn overnight, but I will explain Algebra, Geometry, and Physics the way it is done in top-ranking countries such as Sweden, Germany, Denmark, Japan, Singapore, Korea, etc. Therefore, you can build your foundation to study Math/Science comfortably and fearlessly.\nI charge $30/hour for 1-on-1 session and $20/hour per person for your group session. However, if none of your parents are working, I will still give you a few free lessons so that you can study on your own to make it to the college. I usually meet students at Central/Unser in the Patrick J. Baca library but I am flexible...\n505-318-4'523 \nPlease text if you are interested in my tutoring service. Please don't contact me if you're not interested in building your math foundation. If you just want a couple of hours tutoring just before the test, I am not the right person you need.\n;2022-03-05
2022-02-24T23:32:40-0700;37.5;Albuquerque;no subregion found;albuquerque;New Mexico;\n\n\n\n\nDid math skills get rusty while the schools were online?  Estimates are that most kids are 4-5 months behind where they would be if we had normal in-person school last school year.\n\nDynamic Minds Tutoring can help students get caught up!\n\nMATH:  Students practice math skills, complete homework, bridge gaps in knowledge, build speed and stop being afraid of tests with our customized individual math instruction.  \n\nSCIENCE:  Connect science concepts, improve logic skills, build problem solving and learn how to navigate math for science classes with our one-on-one science instruction, from tutors who have science degrees.\n\nCall/text Aurora for info: 575-779-7828\n\nOur patient, skilled tutors have 7-10 years tutoring and/or teaching experience.  They get math and science inside and out, and they can explain it to students in a way that makes sense!  We work with a diverse population of learners, and we can help students who are at, below or above grade level.  Whether the goal is mastery or just a passing grade, we can help make it happen!\n\nDynamic Minds Tutoring has been helping Albuquerque students succeed since 2017, let us help you today!  Cell: 575-779-7828\n\nWe offer live, one-on-one online tutoring via Zoom, or in-person tutoring for select locations in Albuquerque.  We have flexible scheduling, and we never require contracts, packages or minimum hours.  We are there for you when you need it!\n\nSee our website www.dynamicmindstutoring.com (we haven't made the official announcement about resuming in-person tutoring on our website)\n\nImprove grades in:\n\nPre-Algebra/middle school math\nAlgebra\nCollege Algebra\nPre-calculus\nCalculus 1, 2, 3\nTrigonometry\nGeometry\nStatistics\nLinear Algebra\nDifferential Equations\nBiology\nChemistry\nPhysics\n\nWe also help with SAT, ACT, HESI, GRE, TEAS, etc.\n\nSee our website for complete subject list, www.dynamicmindstutoring.com or Call/text today!  575-779-7828\n\nRates $35 per hour for online, in-person rates starting at $40 per hour.\n;2022-03-05
2022-02-04T22:59:54-0700;37.5;no city found;no subregion found;albuquerque;New Mexico;\n\n\n\n\nAre you tired of seeing your student struggle with Math or Science? There is a better way!\n\nAre you sick of homework fights, bad grades, and conversations with the school that seem to go nowhere? We can help!\n\nWatch your student GROW with Dynamic Minds Tutoring!\n\nOur tutors are highly skilled and experienced at helping your student truly learn, and have fun doing it! Our tutors have a minimum of 7 years experience successfully helping students from all backgrounds grow and improve their grades. We have specialists in:\n\nAlgebra\nPre-Algebra/Middle School Math\nGeometry/Trigonometry\nStatistics\nPre-Calculus\nCalculus 1, 2, 3\nSAT/ACT Math Prep\n\nAnd:\n\nBiology\nChemistry\nPhysics\n\nAnd, we offer college level tutoring as well, see our website www.dynamicmindstutoring.com \n\nIf you are ready to see your student GROW and ACHIEVE faster than you ever thought possible, call us today!!\n\nDynamic Minds Tutoring\nLocal, in person or online, one-on-one\nwww.dynamicmindstutoring.com\ncall or text: 575-779-7828\n\nIn person at limited Albuquerque locations $40 per hour plus tax, no contracts required.  Online $35 per hour plus tax.\n;2022-03-05
